id,90dayPrice,cashandcashequivalents,cashfromfinancingactivities,cashfrominvestingactivities,cashfromoperatingactivities,costofrevenue,ebit,grossprofit,incomebeforetaxes,interestexpense,netincome,propertyplantequipmentnet,sellinggeneraladministrativeexpenses,totalassets,totalcurrentassets,totalliabilities,totalcurrentliabilities,totallongtermdebt,totalreceivablesnet,totalrevenue,totalshorttermdebt,totalstockholdersequity
TDG2017q1,0.0,-0.387,5.0,-0.8079999999999999,0.006,-0.054000000000000006,-0.092,-0.083,-0.336,0.045,-0.382,0.013000000000000001,-0.087,-0.064,-0.237,-0.071,0.047,0.062,-0.11,-0.07,0.046,1.8769999999999998
TDS2016q3,1.0,0.096,-0.28600000000000003,-0.519,0.545,0.033,-0.447,-0.003,-1.571,-0.023,-0.536,-0.018000000000000002,0.026000000000000002,0.002,0.022000000000000002,-0.012,0.002,0.0,0.0,0.013999999999999999,-0.14300000000000002,0.003
TDY2016q3,1.0,0.38799999999999996,2.401,-0.937,0.172,-0.045,0.298,0.033,-0.021,-0.051,0.138,-0.008,-0.064,0.005,0.025,0.315,-0.042,-0.265,0.011000000000000001,-0.015,5.0,0.046
TECD2017q3,0.0,-0.008,2.2880000000000003,-0.363,0.519,0.023,-0.14300000000000002,-0.002,-0.244,0.507,-0.213,0.008,-0.016,0.042,0.049,0.17,0.067,-1.0,0.059000000000000004,0.021,5.0,-0.006999999999999999
TEL2017q1,0.0,0.027999999999999997,-0.040999999999999995,-0.706,-0.409,-0.10300000000000001,-0.06,-0.035,-0.059000000000000004,-0.08800000000000001,-0.064,-0.031,-0.044000000000000004,0.0,0.006999999999999999,0.146,-0.038,-0.204,-0.006,-0.081,2.178,0.040999999999999995
TEN2016q2,0.0,-0.168,-1.6119999999999999,-0.013999999999999999,-5.0,0.023,0.42100000000000004,0.098,0.349,0.889,0.509,0.001,-0.08800000000000001,-0.017,-0.022000000000000002,-0.03,-0.022000000000000002,-0.022000000000000002,0.001,0.036000000000000004,-0.196,0.071
TEN2016q3,1.0,0.042,-0.545,0.068,0.078,-0.038,-0.151,-0.11699999999999999,-0.105,-0.294,1.093,0.034,-0.187,0.03,0.027999999999999997,0.044000000000000004,0.008,0.022000000000000002,0.009000000000000001,-0.052000000000000005,0.59,0.174
TEX2016q3,1.0,0.239,-0.034,-3.2889999999999997,0.012,-0.17300000000000001,-0.46,-0.24,-0.6759999999999999,-0.004,0.48700000000000004,0.001,-0.145,-0.008,-0.048,-0.032,-0.018000000000000002,-0.016,-0.175,-0.18600000000000003,0.544,0.012
TFX2016q3,1.0,0.048,5.0,0.777,0.048,-0.013999999999999999,-0.146,-0.057999999999999996,-0.149,0.08199999999999999,0.11800000000000001,0.023,-0.022000000000000002,0.0,0.002,0.067,-0.026000000000000002,-0.064,-0.043,-0.038,0.046,0.024
TGNA2016q3,1.0,0.051,0.057,4.603,1.207,0.022000000000000002,0.16399999999999998,0.077,0.162,0.026000000000000002,0.193,0.01,-0.024,0.025,0.08,0.183,0.023,-0.004,0.02,0.06,0.0,0.023
THS2016q3,1.0,-0.085,-0.955,-0.122,-0.542,0.02,0.504,0.07400000000000001,1.3719999999999999,-0.025,1.376,0.002,-0.046,0.004,0.04,0.013000000000000001,-0.003,-0.003,0.062,0.028999999999999998,0.16399999999999998,0.013999999999999999
TIF2017q3,1.0,0.092,-0.475,-0.37200000000000005,0.596,0.043,-0.113,0.004,-0.099,-0.276,-0.1,0.006999999999999999,0.055,0.006999999999999999,0.009000000000000001,-0.08900000000000001,0.018000000000000002,0.12,-0.011000000000000001,0.019,-0.273,-0.001
TIF2017q4,0.0,0.276,-0.374,0.039,0.511,0.19399999999999998,0.653,0.36,0.693,0.18600000000000003,0.659,-0.021,0.253,-0.008,0.018000000000000002,-0.005,-0.066,-0.008,0.06,0.295,0.042,0.036000000000000004
TIVO2015q4,0.0,0.56,-0.9329999999999999,-0.92,0.19,-0.002,2.344,0.384,-2.839,0.005,-2.425,0.069,0.38299999999999995,0.006999999999999999,0.292,0.086,-0.018000000000000002,-0.009000000000000001,0.312,0.302,0.0,0.037000000000000005
TIVO2016q1,1.0,-0.293,-1.121,-5.0,-1.215,-0.08199999999999999,-0.675,-0.233,-1.4509999999999998,-0.077,-1.671,0.048,-0.188,-0.005,0.027999999999999997,-0.161,-0.005,0.002,0.132,-0.20800000000000002,0.0,-0.004
TIVO2016q2,0.0,1.1059999999999999,-2.998,-2.148,-5.0,0.10800000000000001,-0.107,0.046,-0.493,0.031,-0.467,-0.039,0.18,0.008,0.213,0.1,0.013000000000000001,0.002,-0.107,0.057999999999999996,0.0,0.002
TKR2016q3,1.0,-0.17300000000000001,-0.9109999999999999,2.496,-0.516,-0.003,-0.384,-0.081,-0.46799999999999997,-0.08,-0.541,0.031,0.083,0.009000000000000001,-0.008,-0.052000000000000005,0.013000000000000001,0.062,0.001,-0.024,-0.20800000000000002,0.005
TMUS2016q2,1.0,0.519,-5.0,-0.6409999999999999,0.725,0.067,0.444,0.063,-0.505,0.10300000000000001,-0.53,-0.003,0.008,0.013999999999999999,0.07,-0.066,0.013000000000000001,0.052000000000000005,-0.081,0.064,-0.293,0.017
TMUS2016q3,1.0,-0.034,-1.085,1.787,-0.016,-0.018000000000000002,0.028999999999999998,0.019,0.608,-0.02,0.627,0.0,0.045,0.005,-0.053,-0.07200000000000001,-0.003,0.012,-0.036000000000000004,0.003,0.26,0.026000000000000002
TMUS2016q4,1.0,0.027999999999999997,1.3880000000000001,-0.304,-0.079,0.19,0.192,0.033,0.013000000000000001,-0.11699999999999999,0.066,0.018000000000000002,0.021,0.025,0.051,0.111,0.027000000000000003,0.0,0.07400000000000001,0.1,0.08900000000000001,0.021
TPX2016q3,0.0,-0.355,-2.9760000000000004,0.53,-0.18100000000000002,0.006,0.33299999999999996,0.075,3.182,-0.113,2.653,0.008,-0.022000000000000002,0.01,-0.094,-0.084,0.013000000000000001,0.061,-0.023,0.035,-0.56,-0.039
TRIP2016q3,0.0,-0.20199999999999999,-0.6,-0.253,-1.3430000000000002,-0.05,0.375,0.084,0.4,0.0,0.618,0.023,0.051,-0.045,-0.127,-0.217,-0.20800000000000002,-0.78,-0.039,0.077,5.0,0.05
TRMB2016q3,1.0,-0.079,2.0,5.0,0.146,-0.064,0.365,-0.021,0.446,0.0,0.098,-0.017,-0.09300000000000001,-0.005,0.023,-0.037000000000000005,-0.063,-0.11800000000000001,-0.022000000000000002,-0.042,0.115,0.033
TSCO2016q3,1.0,-0.633,-0.41700000000000004,0.026000000000000002,-0.97,-0.163,-0.43,-0.17600000000000002,-0.43,-0.419,-0.428,0.024,-0.023,0.022000000000000002,0.026000000000000002,-0.017,0.087,0.493,3.9339999999999997,-0.16699999999999998,0.019,-0.025
TSLA2016q3,1.0,-0.05,-1.162,-0.162,1.818,0.67,-1.36,1.317,-1.104,0.006999999999999999,-1.075,0.079,0.049,0.061,-0.006,0.084,0.063,-0.067,0.83,0.81,-0.584,0.064
TSN2017q1,0.0,-0.12,0.8759999999999999,0.17600000000000002,0.345,-0.046,0.6759999999999999,0.36200000000000004,0.718,0.0,0.517,0.006999999999999999,-0.004,-0.005,-0.03,0.076,-0.005,-0.048,-0.019,0.003,-0.165,-0.006
TTC2017q1,1.0,-0.419,0.489,2.636,-0.789,0.08800000000000001,0.392,0.124,0.42700000000000005,-0.081,0.488,0.022000000000000002,0.033,0.011000000000000001,0.003,0.11900000000000001,0.063,-0.049,0.126,0.10099999999999999,0.021,-0.067
TTEK2017q1,1.0,-0.209,-1.659,0.009000000000000001,-2.125,-0.069,-0.155,-0.163,-0.166,-0.251,-0.146,-0.067,-0.124,-0.0,0.02,-0.109,-0.004,0.124,0.061,-0.08199999999999999,-0.002,0.004
TUP2016q3,0.0,0.247,0.382,-2.186,0.539,-0.084,-0.172,-0.07200000000000001,0.13,0.14300000000000002,-0.069,0.002,-0.047,0.015,0.036000000000000004,0.02,0.009000000000000001,-0.001,-0.002,-0.076,-0.11900000000000001,0.065
TWX2016q3,1.0,-0.075,3.904,5.0,0.293,0.009000000000000001,0.153,0.057999999999999996,0.187,0.021,0.541,-0.013999999999999999,-0.063,0.026000000000000002,0.023,0.081,0.031,0.0,0.027999999999999997,0.031,0.04,0.016
TXN2016q3,1.0,0.109,-0.371,-5.0,0.467,0.098,0.249,0.138,0.253,-0.14300000000000002,0.243,-0.005,-0.026000000000000002,0.033,0.07400000000000001,0.09,0.035,0.001,0.073,0.12300000000000001,-0.005,0.033
TXRH2016q3,1.0,-0.14300000000000002,0.024,0.26,-0.07,-0.055999999999999994,-0.22699999999999998,-0.052000000000000005,-0.228,-0.068,-0.23600000000000002,0.031,-0.027999999999999997,0.011000000000000001,-0.087,-0.05,-0.019,0.039,0.044000000000000004,-0.053,0.079,0.025
TXT2016q3,1.0,-0.005,0.079,0.28800000000000003,0.462,-0.079,-0.5,-0.051,-0.588,0.023,1.379,-0.005,0.016,0.009000000000000001,0.024,-0.021,-0.034,0.017,-0.004,-0.07400000000000001,-0.547,0.09
UA2016q3,0.0,0.485,-0.457,-0.536,-3.574,0.478,5.0,0.46299999999999997,5.0,0.423,5.0,0.054000000000000006,0.09,0.075,0.096,0.20800000000000002,0.064,-0.049,0.5479999999999999,0.47,0.565,0.086
UAL2016q3,1.0,0.059000000000000004,-0.684,-0.16699999999999998,-0.5529999999999999,0.064,0.532,0.052000000000000005,0.622,-0.091,0.6409999999999999,0.011000000000000001,0.013000000000000001,-0.004,0.016,-0.052000000000000005,-0.025,0.035,0.021,0.055,-0.21899999999999997,0.084
UAL2017q1,1.0,-0.006999999999999999,-1.3659999999999999,-0.327,-0.16899999999999998,0.008,-0.723,-0.10300000000000001,-0.836,0.024,-0.758,0.04,0.028999999999999998,0.033,0.057,0.031,0.048,0.11900000000000001,0.215,-0.07,-0.141,-0.024
UBNT2017q1,1.0,0.040999999999999995,-3.092,-0.255,-0.281,0.11,0.141,0.095,0.139,0.311,0.244,-0.033,-0.032,0.075,0.078,-0.152,-0.054000000000000006,-0.023,0.156,0.10300000000000001,0.08800000000000001,0.165
UBNT2017q2,0.0,0.068,-0.775,0.665,0.309,0.11199999999999999,-0.068,-0.032,-0.07,0.065,-0.156,0.008,0.016,0.126,0.129,0.547,0.13699999999999998,-0.02,0.21,0.043,0.102,0.12
UGI2017q1,1.0,0.025,-1.305,0.005,0.187,0.312,-5.0,1.139,-3.403,-0.033,-5.0,0.001,-0.022000000000000002,0.042,0.341,0.092,0.04,0.061,0.7240000000000001,0.72,-0.11900000000000001,0.048
ULTI2016q3,0.0,0.151,0.496,0.41700000000000004,3.5469999999999997,0.054000000000000006,0.02,0.057999999999999996,0.021,-0.006,1.84,0.086,0.049,-0.295,-0.42200000000000004,-0.45299999999999996,-0.44799999999999995,0.16899999999999998,0.004,0.055999999999999994,0.057999999999999996,0.18899999999999997
UNP2016q3,1.0,0.043,-0.14300000000000002,-0.159,0.436,0.046,0.18100000000000002,0.094,0.154,0.064,0.155,0.01,0.019,0.011000000000000001,0.008,0.052000000000000005,0.021,0.028999999999999998,-0.016,0.085,-0.005,-0.006999999999999999
UNP2016q4,0.0,-0.331,1.399,-0.415,0.06,0.027000000000000003,0.003,-0.008,0.013999999999999999,-0.054000000000000006,0.011000000000000001,0.009000000000000001,-0.005,-0.01,-0.21899999999999997,0.11800000000000001,-0.006999999999999999,-0.063,-0.069,-0.001,0.862,-0.017
UPS2016q3,0.0,0.078,-0.9079999999999999,-0.66,-0.669,0.057,-0.002,0.01,0.001,0.0,0.001,0.013000000000000001,0.015,0.0,-0.021,0.09300000000000001,-0.003,-0.004,0.026000000000000002,0.02,0.35700000000000004,0.045
URI2016q3,1.0,0.121,-0.945,-0.321,-0.40399999999999997,0.025,0.187,0.11199999999999999,0.396,-0.16699999999999998,0.396,0.015,0.011000000000000001,0.013000000000000001,0.071,-0.057999999999999996,0.011000000000000001,0.018000000000000002,0.07200000000000001,0.061,0.057,0.025
URI2016q4,0.0,0.051,5.0,-1.0170000000000001,-0.157,0.016,-0.024,0.002,-0.201,0.473,-0.182,-0.035,0.039,-0.023,0.005,-0.166,-0.037000000000000005,-0.027000000000000003,-0.01,0.01,-0.02,0.071
USG2016q3,1.0,0.324,-0.171,5.0,-0.314,-0.258,-0.271,-0.146,-0.37799999999999995,-0.026000000000000002,-0.162,-0.027999999999999997,-0.063,0.003,0.064,-0.033,-0.015,0.001,-0.541,-0.235,-0.174,0.04
USG2016q4,0.0,-0.326,5.0,5.0,-0.429,-0.003,-0.392,-0.171,-0.45899999999999996,-0.18899999999999997,3.952,0.004,0.23,-0.17,-0.402,-0.48,-0.34600000000000003,-0.354,-0.085,-0.043,-1.0,0.158
USM2016q3,1.0,0.085,1.0,-0.601,0.5710000000000001,0.069,-0.35700000000000004,0.017,-2.667,0.0,-0.37,-0.021,0.036000000000000004,0.002,0.013999999999999999,-0.033,-0.003,-0.001,0.009000000000000001,0.031,0.0,0.006999999999999999
UTX2016q3,1.0,0.047,0.026000000000000002,-0.40299999999999997,0.10800000000000001,-0.037000000000000005,-0.037000000000000005,-0.028999999999999998,-0.040999999999999995,0.0,0.078,0.009000000000000001,-0.042,0.006999999999999999,0.021,0.016,0.008,0.003,-0.004,-0.035,0.027999999999999997,0.003
UTX2016q4,1.0,0.006999999999999999,-0.129,0.302,-0.045,0.037000000000000005,-0.272,-0.019,-0.37200000000000005,0.627,-0.316,0.019,0.335,-0.004,0.0,-0.027999999999999997,0.021,0.075,-0.002,0.021,-0.109,-0.055
V2017q1,1.0,0.036000000000000004,-0.131,-0.449,0.023,-0.172,0.18100000000000002,0.08900000000000001,0.187,0.037000000000000005,0.07200000000000001,0.024,-0.23800000000000002,-0.01,0.026000000000000002,0.285,0.017,-0.11,-0.022000000000000002,0.047,1.0979999999999999,-0.036000000000000004
VAR2017q1,1.0,-0.034,-0.075,-0.348,-0.45899999999999996,-0.182,-0.774,-0.138,-0.764,-0.147,-0.826,-0.011000000000000001,0.33299999999999996,-0.034,-0.07400000000000001,-0.055999999999999994,-0.055999999999999994,-0.045,-0.10099999999999999,-0.16399999999999998,-0.124,-0.009000000000000001
VC2016q3,1.0,0.005,-0.8,0.267,-0.667,0.002,-0.021,-0.037000000000000005,-0.33299999999999996,0.5,0.077,0.0,-0.019,0.012,0.009000000000000001,-0.001,-0.002,0.0,0.028999999999999998,-0.004,-0.04,0.052000000000000005
VFC2016q3,0.0,0.091,-5.0,-1.87,-0.799,0.419,2.005,0.434,2.194,0.049,5.0,0.008,0.09,0.079,0.185,-0.182,0.10800000000000001,0.6759999999999999,0.532,0.42700000000000005,-0.474,0.048
VGR2016q3,1.0,-0.061,-1.2919999999999998,-4.625,-0.491,0.07,-0.019,0.006999999999999999,-0.069,0.027000000000000003,-0.035,0.083,0.027999999999999997,-0.01,-0.024,-0.005,0.005,0.01,0.212,0.048,-0.02,0.092
VMC2016q3,1.0,0.473,3.8339999999999996,-0.069,5.0,0.059000000000000004,0.054000000000000006,0.040999999999999995,0.08,-0.006,0.129,0.003,-0.077,0.008,0.052000000000000005,0.085,0.011000000000000001,0.001,-0.002,0.054000000000000006,0.0,0.006
VMI2016q3,1.0,0.015,0.046,0.586,-5.0,-0.021,-0.259,-0.115,-0.301,-0.002,-0.33,-0.001,-0.015,-0.005,0.006,0.005,-0.013000000000000001,-0.001,-0.023,-0.047,-0.622,0.006999999999999999
VNTV2016q3,1.0,-0.09300000000000001,1.666,-0.1,-0.17,0.031,0.073,0.021,0.081,0.052000000000000005,0.11699999999999999,0.017,0.0,-0.015,0.018000000000000002,0.115,-0.054000000000000006,-0.006,0.036000000000000004,0.026000000000000002,-0.07,0.183
VNTV2016q4,0.0,-0.243,-2.0069999999999997,5.0,0.309,0.069,-0.036000000000000004,0.024,-0.183,0.027000000000000003,-0.278,0.012,0.054000000000000006,0.109,0.087,0.19699999999999998,0.126,0.091,0.252,0.045,0.311,0.043
VRSK2016q3,0.0,-0.161,-0.946,-1.104,0.142,-0.049,0.038,0.027000000000000003,0.067,-0.105,-0.519,0.063,0.03,-0.008,-0.066,-0.095,-0.02,0.003,-0.024,-0.0,2.0580000000000003,0.018000000000000002
VRSN2016q3,0.0,0.04,0.21600000000000003,-1.099,0.08800000000000001,0.022000000000000002,-0.008,0.0,0.0,0.002,0.011000000000000001,-0.027999999999999997,0.032,-0.006999999999999999,-0.077,0.004,0.006999999999999999,0.0,0.045,0.004,-0.009000000000000001,0.037000000000000005
VRTX2016q3,1.0,0.188,-0.36200000000000004,-1.6019999999999999,0.607,0.195,-5.0,-0.069,1.166,-0.001,-0.39799999999999996,-0.004,-0.05,0.024,0.033,0.161,0.013000000000000001,-0.132,-0.038,-0.040999999999999995,0.32,0.040999999999999995
VSH2016q3,1.0,0.077,-1.063,0.8370000000000001,0.584,-0.013000000000000001,0.158,0.053,0.09300000000000001,-0.017,0.10099999999999999,-0.002,0.018000000000000002,0.027000000000000003,0.049,0.057,0.038,0.079,-0.0,0.003,5.0,0.017
